"No.","Time","Source","Destination","Protocol","Length","Info"
"5080","57.286461","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=57720, ID=d4ff) [Reassembled in #5085]"
"5081","57.286461","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=59200, ID=d4ff) [Reassembled in #5085]"
"5082","57.286461","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=60680, ID=d4ff) [Reassembled in #5085]"
"5083","57.286461","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=62160, ID=d4ff) [Reassembled in #5085]"
"5084","57.286676","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=63640, ID=d4ff) [Reassembled in #5085]"
"5085","57.286676","192.168.1.104","192.168.1.240","ICMP","422","Echo (ping) request  id=0x0001, seq=65/16640, ttl=128 (reply in 5130)"
"5086","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=0, ID=e2fe) [Reassembled in #5130]"
"5087","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=1480, ID=e2fe) [Reassembled in #5130]"
"5088","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=2960, ID=e2fe) [Reassembled in #5130]"
"5089","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=4440, ID=e2fe) [Reassembled in #5130]"
"5090","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=5920, ID=e2fe) [Reassembled in #5130]"
"5091","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=7400, ID=e2fe) [Reassembled in #5130]"
"5092","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=8880, ID=e2fe) [Reassembled in #5130]"
"5093","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=10360, ID=e2fe) [Reassembled in #5130]"
"5094","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=11840, ID=e2fe) [Reassembled in #5130]"
"5095","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=13320, ID=e2fe) [Reassembled in #5130]"
"5096","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=14800, ID=e2fe) [Reassembled in #5130]"
"5097","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=16280, ID=e2fe) [Reassembled in #5130]"
"5098","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=17760, ID=e2fe) [Reassembled in #5130]"
"5099","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=19240, ID=e2fe) [Reassembled in #5130]"
"5100","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=20720, ID=e2fe) [Reassembled in #5130]"
"5101","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=22200, ID=e2fe) [Reassembled in #5130]"
"5102","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=23680, ID=e2fe) [Reassembled in #5130]"
"5103","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=25160, ID=e2fe) [Reassembled in #5130]"
"5104","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=26640, ID=e2fe) [Reassembled in #5130]"
"5105","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=28120, ID=e2fe) [Reassembled in #5130]"
"5106","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=29600, ID=e2fe) [Reassembled in #5130]"
"5107","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=31080, ID=e2fe) [Reassembled in #5130]"
"5108","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=32560, ID=e2fe) [Reassembled in #5130]"
"5109","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=34040, ID=e2fe) [Reassembled in #5130]"
"5110","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=35520, ID=e2fe) [Reassembled in #5130]"
"5111","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=37000, ID=e2fe) [Reassembled in #5130]"
"5112","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=38480, ID=e2fe) [Reassembled in #5130]"
"5113","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=39960, ID=e2fe) [Reassembled in #5130]"
"5114","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=41440, ID=e2fe) [Reassembled in #5130]"
"5115","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=42920, ID=e2fe) [Reassembled in #5130]"
"5116","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=44400, ID=e2fe) [Reassembled in #5130]"
"5117","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=45880, ID=e2fe) [Reassembled in #5130]"
"5118","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=47360, ID=e2fe) [Reassembled in #5130]"
"5119","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=48840, ID=e2fe) [Reassembled in #5130]"
"5120","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=50320, ID=e2fe) [Reassembled in #5130]"
"5121","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=51800, ID=e2fe) [Reassembled in #5130]"
"5122","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=53280, ID=e2fe) [Reassembled in #5130]"
"5123","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=54760, ID=e2fe) [Reassembled in #5130]"
"5124","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=56240, ID=e2fe) [Reassembled in #5130]"
"5125","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=57720, ID=e2fe) [Reassembled in #5130]"
"5126","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=59200, ID=e2fe) [Reassembled in #5130]"
"5127","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=60680, ID=e2fe) [Reassembled in #5130]"
"5128","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=62160, ID=e2fe) [Reassembled in #5130]"
"5129","57.286788","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=63640, ID=e2fe) [Reassembled in #5130]"
"5130","57.286788","192.168.1.240","192.168.1.104","ICMP","422","Echo (ping) reply    id=0x0001, seq=65/16640, ttl=128 (request in 5085)"
"5131","58.314718","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=0, ID=d500) [Reassembled in #5175]"
"5132","58.314718","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=1480, ID=d500) [Reassembled in #5175]"
"5133","58.314718","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=2960, ID=d500) [Reassembled in #5175]"
"5134","58.314718","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=4440, ID=d500) [Reassembled in #5175]"
"5135","58.314718","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=5920, ID=d500) [Reassembled in #5175]"
"5136","58.314718","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=7400, ID=d500) [Reassembled in #5175]"
"5137","58.314718","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=8880, ID=d500) [Reassembled in #5175]"
"5138","58.314718","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=10360, ID=d500) [Reassembled in #5175]"
"5139","58.314718","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=11840, ID=d500) [Reassembled in #5175]"
"5140","58.314718","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=13320, ID=d500) [Reassembled in #5175]"
"5141","58.314718","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=14800, ID=d500) [Reassembled in #5175]"
"5142","58.314718","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=16280, ID=d500) [Reassembled in #5175]"
"5143","58.314718","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=17760, ID=d500) [Reassembled in #5175]"
"5144","58.314718","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=19240, ID=d500) [Reassembled in #5175]"
"5145","58.314718","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=20720, ID=d500) [Reassembled in #5175]"
"5146","58.314718","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=22200, ID=d500) [Reassembled in #5175]"
"5147","58.314718","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=23680, ID=d500) [Reassembled in #5175]"
"5148","58.314718","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=25160, ID=d500) [Reassembled in #5175]"
"5149","58.314718","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=26640, ID=d500) [Reassembled in #5175]"
"5150","58.314718","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=28120, ID=d500) [Reassembled in #5175]"
"5151","58.314718","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=29600, ID=d500) [Reassembled in #5175]"
"5152","58.314973","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=31080, ID=d500) [Reassembled in #5175]"
"5153","58.314973","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=32560, ID=d500) [Reassembled in #5175]"
"5154","58.314973","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=34040, ID=d500) [Reassembled in #5175]"
"5155","58.314973","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=35520, ID=d500) [Reassembled in #5175]"
"5156","58.314973","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=37000, ID=d500) [Reassembled in #5175]"
"5157","58.314973","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=38480, ID=d500) [Reassembled in #5175]"
"5158","58.314973","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=39960, ID=d500) [Reassembled in #5175]"
"5159","58.314973","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=41440, ID=d500) [Reassembled in #5175]"
"5160","58.314973","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=42920, ID=d500) [Reassembled in #5175]"
"5161","58.314973","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=44400, ID=d500) [Reassembled in #5175]"
"5162","58.314973","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=45880, ID=d500) [Reassembled in #5175]"
"5163","58.314973","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=47360, ID=d500) [Reassembled in #5175]"
"5164","58.314973","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=48840, ID=d500) [Reassembled in #5175]"
"5165","58.314973","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=50320, ID=d500) [Reassembled in #5175]"
"5166","58.314973","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=51800, ID=d500) [Reassembled in #5175]"
"5167","58.314973","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=53280, ID=d500) [Reassembled in #5175]"
"5168","58.314973","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=54760, ID=d500) [Reassembled in #5175]"
"5169","58.314973","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=56240, ID=d500) [Reassembled in #5175]"
"5170","58.314973","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=57720, ID=d500) [Reassembled in #5175]"
"5171","58.314973","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=59200, ID=d500) [Reassembled in #5175]"
"5172","58.314973","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=60680, ID=d500) [Reassembled in #5175]"
"5173","58.314973","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=62160, ID=d500) [Reassembled in #5175]"
"5174","58.314973","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=63640, ID=d500) [Reassembled in #5175]"
"5175","58.314973","192.168.1.104","192.168.1.240","ICMP","422","Echo (ping) request  id=0x0001, seq=66/16896, ttl=128 (reply in 5220)"
"5176","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=0, ID=e2ff) [Reassembled in #5220]"
"5177","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=1480, ID=e2ff) [Reassembled in #5220]"
"5178","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=2960, ID=e2ff) [Reassembled in #5220]"
"5179","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=4440, ID=e2ff) [Reassembled in #5220]"
"5180","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=5920, ID=e2ff) [Reassembled in #5220]"
"5181","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=7400, ID=e2ff) [Reassembled in #5220]"
"5182","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=8880, ID=e2ff) [Reassembled in #5220]"
"5183","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=10360, ID=e2ff) [Reassembled in #5220]"
"5184","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=11840, ID=e2ff) [Reassembled in #5220]"
"5185","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=13320, ID=e2ff) [Reassembled in #5220]"
"5186","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=14800, ID=e2ff) [Reassembled in #5220]"
"5187","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=16280, ID=e2ff) [Reassembled in #5220]"
"5188","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=17760, ID=e2ff) [Reassembled in #5220]"
"5189","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=19240, ID=e2ff) [Reassembled in #5220]"
"5190","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=20720, ID=e2ff) [Reassembled in #5220]"
"5191","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=22200, ID=e2ff) [Reassembled in #5220]"
"5192","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=23680, ID=e2ff) [Reassembled in #5220]"
"5193","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=25160, ID=e2ff) [Reassembled in #5220]"
"5194","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=26640, ID=e2ff) [Reassembled in #5220]"
"5195","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=28120, ID=e2ff) [Reassembled in #5220]"
"5196","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=29600, ID=e2ff) [Reassembled in #5220]"
"5197","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=31080, ID=e2ff) [Reassembled in #5220]"
"5198","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=32560, ID=e2ff) [Reassembled in #5220]"
"5199","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=34040, ID=e2ff) [Reassembled in #5220]"
"5200","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=35520, ID=e2ff) [Reassembled in #5220]"
"5201","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=37000, ID=e2ff) [Reassembled in #5220]"
"5202","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=38480, ID=e2ff) [Reassembled in #5220]"
"5203","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=39960, ID=e2ff) [Reassembled in #5220]"
"5204","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=41440, ID=e2ff) [Reassembled in #5220]"
"5205","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=42920, ID=e2ff) [Reassembled in #5220]"
"5206","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=44400, ID=e2ff) [Reassembled in #5220]"
"5207","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=45880, ID=e2ff) [Reassembled in #5220]"
"5208","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=47360, ID=e2ff) [Reassembled in #5220]"
"5209","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=48840, ID=e2ff) [Reassembled in #5220]"
"5210","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=50320, ID=e2ff) [Reassembled in #5220]"
"5211","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=51800, ID=e2ff) [Reassembled in #5220]"
"5212","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=53280, ID=e2ff) [Reassembled in #5220]"
"5213","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=54760, ID=e2ff) [Reassembled in #5220]"
"5214","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=56240, ID=e2ff) [Reassembled in #5220]"
"5215","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=57720, ID=e2ff) [Reassembled in #5220]"
"5216","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=59200, ID=e2ff) [Reassembled in #5220]"
"5217","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=60680, ID=e2ff) [Reassembled in #5220]"
"5218","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=62160, ID=e2ff) [Reassembled in #5220]"
"5219","58.315118","192.168.1.240","192.168.1.104","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=63640, ID=e2ff) [Reassembled in #5220]"
"5220","58.315118","192.168.1.240","192.168.1.104","ICMP","422","Echo (ping) reply    id=0x0001, seq=66/16896, ttl=128 (request in 5175)"
"5221","59.346260","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=0, ID=d501) [Reassembled in #5265]"
"5222","59.346260","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=1480, ID=d501) [Reassembled in #5265]"
"5223","59.346260","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=2960, ID=d501) [Reassembled in #5265]"
"5224","59.346260","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=4440, ID=d501) [Reassembled in #5265]"
"5225","59.346260","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=5920, ID=d501) [Reassembled in #5265]"
"5226","59.346260","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=7400, ID=d501) [Reassembled in #5265]"
"5227","59.346260","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=8880, ID=d501) [Reassembled in #5265]"
"5228","59.346260","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=10360, ID=d501) [Reassembled in #5265]"
"5229","59.346260","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=11840, ID=d501) [Reassembled in #5265]"
"5230","59.346260","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=13320, ID=d501) [Reassembled in #5265]"
"5231","59.346260","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=14800, ID=d501) [Reassembled in #5265]"
"5232","59.346260","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=16280, ID=d501) [Reassembled in #5265]"
"5233","59.346260","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=17760, ID=d501) [Reassembled in #5265]"
"5234","59.346260","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=19240, ID=d501) [Reassembled in #5265]"
"5235","59.346260","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=20720, ID=d501) [Reassembled in #5265]"
"5236","59.346260","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=22200, ID=d501) [Reassembled in #5265]"
"5237","59.346524","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=23680, ID=d501) [Reassembled in #5265]"
"5238","59.346524","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=25160, ID=d501) [Reassembled in #5265]"
"5239","59.346524","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=26640, ID=d501) [Reassembled in #5265]"
"5240","59.346524","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=28120, ID=d501) [Reassembled in #5265]"
"5241","59.346524","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=29600, ID=d501) [Reassembled in #5265]"
"5242","59.346524","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=31080, ID=d501) [Reassembled in #5265]"
"5243","59.346524","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=32560, ID=d501) [Reassembled in #5265]"
"5244","59.346524","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=34040, ID=d501) [Reassembled in #5265]"
"5245","59.346524","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=35520, ID=d501) [Reassembled in #5265]"
"5246","59.346524","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=37000, ID=d501) [Reassembled in #5265]"
"5247","59.346524","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=38480, ID=d501) [Reassembled in #5265]"
"5248","59.346524","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=39960, ID=d501) [Reassembled in #5265]"
"5249","59.346524","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=41440, ID=d501) [Reassembled in #5265]"
"5250","59.346524","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=42920, ID=d501) [Reassembled in #5265]"
"5251","59.346524","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=44400, ID=d501) [Reassembled in #5265]"
"5252","59.346524","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=45880, ID=d501) [Reassembled in #5265]"
"5253","59.346524","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=47360, ID=d501) [Reassembled in #5265]"
"5254","59.346524","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=48840, ID=d501) [Reassembled in #5265]"
"5255","59.346524","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=50320, ID=d501) [Reassembled in #5265]"
"5256","59.346524","192.168.1.104","192.168.1.240","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=51800, ID=d501) [Reassembled in #5265]"
